student_id,month,subject,lectures_conducted,lectures_attended,absences,attendance_percentage,prev_sem_attendance,trend,risk_label
STU0566,6,SUB1,20,14,6,71.23,65.4,stable,WARNING
STU0567,1,SUB2,18,14,4,81.93,76.0,declining,SAFE
STU0567,2,SUB3,20,15,5,79.33,76.0,declining,SAFE
STU0567,3,SUB1,22,17,5,80.28,76.0,declining,SAFE
STU0567,4,SUB2,23,17,6,75.43,76.0,declining,SAFE
STU0567,5,SUB2,23,17,6,74.36,76.0,declining,WARNING
STU0567,6,SUB5,21,15,6,74.39,76.0,declining,WARNING
STU0568,1,SUB1,21,17,4,81.48,66.1,declining,SAFE
STU0568,2,SUB2,18,14,4,78.22,66.1,declining,SAFE
STU0568,3,SUB1,19,14,5,76.36,66.1,declining,SAFE
STU0568,4,SUB2,22,17,5,79.04,66.1,declining,SAFE
STU0568,5,SUB4,18,14,4,77.81,66.1,declining,SAFE
STU0568,6,SUB2,20,14,6,72.56,66.1,declining,WARNING
STU0569,1,SUB3,20,14,6,74.64,86.1,improving,WARNING
STU0569,2,SUB2,23,17,6,75.96,86.1,improving,SAFE
STU0569,3,SUB4,24,18,6,75.96,86.1,improving,SAFE
STU0569,4,SUB4,20,15,5,75.71,86.1,improving,SAFE
STU0569,5,SUB4,21,16,5,78.57,86.1,improving,SAFE
STU0569,6,SUB4,22,17,5,80.04,86.1,improving,SAFE
STU0570,1,SUB1,24,13,11,54.78,88.0,declining,HIGH_RISK
STU0570,2,SUB5,20,10,10,52.58,88.0,declining,HIGH_RISK
STU0570,3,SUB2,22,11,11,51.93,88.0,declining,HIGH_RISK
STU0570,4,SUB3,21,10,11,52.31,88.0,declining,HIGH_RISK
STU0570,5,SUB5,21,10,11,49.95,88.0,declining,HIGH_RISK
STU0570,6,SUB3,18,8,10,47.4,88.0,declining,HIGH_RISK
STU0571,1,SUB1,18,11,7,61.54,56.8,declining,HIGH_RISK
STU0571,2,SUB3,23,13,10,59.83,56.8,declining,HIGH_RISK
STU0571,3,SUB4,21,12,9,59.7,56.8,declining,HIGH_RISK
STU0571,4,SUB4,20,11,9,55.59,56.8,declining,HIGH_RISK
STU0571,5,SUB5,23,13,10,57.24,56.8,declining,HIGH_RISK
STU0571,6,SUB1,18,10,8,59.77,56.8,declining,HIGH_RISK
STU0572,1,SUB3,20,12,8,63.56,69.2,stable,HIGH_RISK
STU0572,2,SUB3,21,13,8,62.04,69.2,stable,HIGH_RISK
STU0572,3,SUB4,23,14,9,63.16,69.2,stable,HIGH_RISK
STU0572,4,SUB2,23,14,9,64.54,69.2,stable,HIGH_RISK
STU0572,5,SUB3,18,10,8,60.44,69.2,stable,HIGH_RISK
STU0572,6,SUB1,23,14,9,62.77,69.2,stable,HIGH_RISK
STU0573,1,SUB2,23,14,9,61.99,84.9,stable,HIGH_RISK
STU0573,2,SUB5,22,13,9,59.88,84.9,stable,HIGH_RISK
STU0573,3,SUB2,24,15,9,64.07,84.9,stable,HIGH_RISK
STU0573,4,SUB1,24,14,10,58.43,84.9,stable,HIGH_RISK
STU0573,5,SUB4,21,13,8,62.23,84.9,stable,HIGH_RISK
STU0573,6,SUB5,18,11,7,62.6,84.9,stable,HIGH_RISK
STU0574,1,SUB3,23,14,9,60.99,95.5,declining,HIGH_RISK
STU0574,2,SUB4,22,13,9,59.63,95.5,declining,HIGH_RISK
STU0574,3,SUB4,23,13,10,57.99,95.5,declining,HIGH_RISK
STU0574,4,SUB1,23,12,11,55.62,95.5,declining,HIGH_RISK
STU0574,5,SUB3,22,12,10,58.81,95.5,declining,HIGH_RISK
STU0574,6,SUB2,20,10,10,51.8,95.5,declining,HIGH_RISK
STU0575,1,SUB4,19,16,3,84.55,96.5,declining,SAFE
STU0575,2,SUB4,18,15,3,84.05,96.5,declining,SAFE
STU0575,3,SUB3,23,18,5,81.2,96.5,declining,SAFE
STU0575,4,SUB2,19,14,5,78.66,96.5,declining,SAFE
STU0575,5,SUB2,23,18,5,79.75,96.5,declining,SAFE
STU0575,6,SUB5,19,15,4,80.28,96.5,declining,SAFE
STU0576,1,SUB1,19,14,5,78.57,97.4,declining,SAFE
STU0576,2,SUB2,24,18,6,76.14,97.4,declining,SAFE
STU0576,3,SUB4,24,18,6,76.72,97.4,declining,SAFE
STU0576,4,SUB1,22,16,6,74.74,97.4,declining,WARNING
STU0576,5,SUB1,19,13,6,70.37,97.4,declining,WARNING
STU0576,6,SUB1,21,15,6,73.75,97.4,declining,WARNING
STU0577,1,SUB1,21,11,10,55.42,63.8,declining,HIGH_RISK
STU0577,2,SUB1,20,11,9,55.25,63.8,declining,HIGH_RISK
STU0577,3,SUB1,24,12,12,51.78,63.8,declining,HIGH_RISK
STU0577,4,SUB1,22,11,11,53.69,63.8,declining,HIGH_RISK
STU0577,5,SUB3,22,11,11,50.96,63.8,declining,HIGH_RISK
STU0577,6,SUB3,21,9,12,44.89,63.8,declining,HIGH_RISK
STU0578,1,SUB2,20,13,7,69.11,80.2,declining,WARNING
STU0578,2,SUB4,23,15,8,67.12,80.2,declining,WARNING
STU0578,3,SUB3,18,12,6,67.74,80.2,declining,WARNING
STU0578,4,SUB1,24,15,9,63.71,80.2,declining,HIGH_RISK
STU0578,5,SUB4,24,16,8,68.42,80.2,declining,WARNING
STU0578,6,SUB1,19,11,8,61.42,80.2,declining,HIGH_RISK
STU0579,1,SUB2,24,16,8,68.21,80.1,stable,WARNING
STU0579,2,SUB4,22,14,8,66.23,80.1,stable,WARNING
STU0579,3,SUB2,23,15,8,67.11,80.1,stable,WARNING
STU0579,4,SUB3,23,14,9,64.04,80.1,stable,HIGH_RISK
STU0579,5,SUB1,20,12,8,64.12,80.1,stable,HIGH_RISK
STU0579,6,SUB3,23,16,7,69.83,80.1,stable,WARNING
STU0580,1,SUB1,22,18,4,82.19,83.9,improving,SAFE
STU0580,2,SUB1,21,17,4,83.14,83.9,improving,SAFE
STU0580,3,SUB5,20,17,3,85.9,83.9,improving,SAFE
STU0580,4,SUB5,19,16,3,84.26,83.9,improving,SAFE
STU0580,5,SUB5,24,21,3,90.16,83.9,improving,SAFE
STU0580,6,SUB1,21,17,4,84.38,83.9,improving,SAFE
STU0581,1,SUB2,21,21,0,100.76,65.1,stable,SAFE
STU0581,2,SUB4,18,18,0,100.22,65.1,stable,SAFE
STU0581,3,SUB2,19,18,1,98.82,65.1,stable,SAFE
STU0581,4,SUB1,24,23,1,96.11,65.1,stable,SAFE
STU0581,5,SUB1,23,21,2,95.47,65.1,stable,SAFE
STU0581,6,SUB4,20,19,1,95.8,65.1,stable,SAFE
STU0582,1,SUB1,23,20,3,87.42,88.3,improving,SAFE
STU0582,2,SUB4,22,19,3,88.92,88.3,improving,SAFE
STU0582,3,SUB3,23,20,3,87.83,88.3,improving,SAFE
STU0582,4,SUB5,22,20,2,93.16,88.3,improving,SAFE
STU0582,5,SUB4,20,17,3,88.91,88.3,improving,SAFE
STU0582,6,SUB4,23,22,1,97.12,88.3,improving,SAFE
STU0583,1,SUB2,19,18,1,96.17,82.7,stable,SAFE
STU0583,2,SUB1,20,19,1,95.1,82.7,stable,SAFE
STU0583,3,SUB5,20,18,2,94.22,82.7,stable,SAFE
STU0583,4,SUB1,23,22,1,99.17,82.7,stable,SAFE
STU0583,5,SUB3,19,18,1,96.99,82.7,stable,SAFE
STU0583,6,SUB1,22,21,1,99.27,82.7,stable,SAFE
STU0584,1,SUB3,21,16,5,80.11,65.5,stable,SAFE
STU0584,2,SUB2,24,19,5,79.66,65.5,stable,SAFE
STU0584,3,SUB5,22,17,5,78.15,65.5,stable,SAFE
STU0584,4,SUB1,21,16,5,76.36,65.5,stable,SAFE
STU0584,5,SUB3,21,16,5,78.26,65.5,stable,SAFE
STU0584,6,SUB2,20,15,5,75.9,65.5,stable,SAFE
STU0585,1,SUB1,23,13,10,60.41,75.0,declining,HIGH_RISK
STU0585,2,SUB5,20,11,9,58.54,75.0,declining,HIGH_RISK
STU0585,3,SUB3,18,9,9,55.38,75.0,declining,HIGH_RISK
STU0585,4,SUB5,23,12,11,53.36,75.0,declining,HIGH_RISK
STU0585,5,SUB2,24,13,11,55.25,75.0,declining,HIGH_RISK
STU0585,6,SUB4,23,12,11,53.88,75.0,declining,HIGH_RISK
STU0586,1,SUB2,24,14,10,59.99,52.9,declining,HIGH_RISK
STU0586,2,SUB2,18,10,8,58.46,52.9,declining,HIGH_RISK
STU0586,3,SUB4,23,12,11,56.21,52.9,declining,HIGH_RISK
STU0586,4,SUB2,24,13,11,57.77,52.9,declining,HIGH_RISK
STU0586,5,SUB4,22,11,11,51.63,52.9,declining,HIGH_RISK
STU0586,6,SUB4,23,12,11,55.53,52.9,declining,HIGH_RISK
STU0587,1,SUB3,20,14,6,70.52,99.5,declining,WARNING
STU0587,2,SUB5,19,13,6,68.73,99.5,declining,WARNING
STU0587,3,SUB3,19,13,6,68.54,99.5,declining,WARNING
STU0587,4,SUB1,22,14,8,65.3,99.5,declining,WARNING
STU0587,5,SUB3,23,14,9,62.94,99.5,declining,HIGH_RISK
STU0587,6,SUB5,19,12,7,64.7,99.5,declining,HIGH_RISK
STU0588,1,SUB2,19,14,5,78.13,56.9,stable,SAFE
STU0588,2,SUB1,19,14,5,77.57,56.9,stable,SAFE
STU0588,3,SUB5,24,17,7,74.92,56.9,stable,WARNING
STU0588,4,SUB2,24,17,7,73.36,56.9,stable,WARNING
STU0588,5,SUB2,21,15,6,75.0,56.9,stable,SAFE
STU0588,6,SUB3,18,14,4,78.3,56.9,stable,SAFE
STU0589,1,SUB3,22,21,1,96.31,98.7,improving,SAFE
STU0589,2,SUB4,19,18,1,98.42,98.7,improving,SAFE
STU0589,3,SUB2,18,17,1,98.24,98.7,improving,SAFE
STU0589,4,SUB5,20,20,0,100.0,98.7,improving,SAFE
STU0589,5,SUB4,23,23,0,100.0,98.7,improving,SAFE
STU0589,6,SUB1,24,24,0,100.0,98.7,improving,SAFE
STU0590,1,SUB3,21,15,6,72.22,88.9,stable,WARNING
STU0590,2,SUB1,18,12,6,68.5,88.9,stable,WARNING
STU0590,3,SUB5,23,15,8,69.16,88.9,stable,WARNING
STU0590,4,SUB5,22,15,7,69.78,88.9,stable,WARNING
STU0590,5,SUB3,21,15,6,74.35,88.9,stable,WARNING
STU0590,6,SUB5,18,13,5,72.59,88.9,stable,WARNING
STU0591,1,SUB5,20,19,1,96.44,59.1,declining,SAFE
STU0591,2,SUB1,20,19,1,96.62,59.1,declining,SAFE
STU0591,3,SUB5,24,22,2,93.29,59.1,declining,SAFE
STU0591,4,SUB1,24,22,2,94.89,59.1,declining,SAFE
STU0591,5,SUB5,24,22,2,92.54,59.1,declining,SAFE
STU0591,6,SUB4,22,19,3,87.95,59.1,declining,SAFE
STU0592,1,SUB1,23,18,5,80.09,53.2,stable,SAFE
STU0592,2,SUB1,19,15,4,79.7,53.2,stable,SAFE
STU0592,3,SUB2,22,16,6,76.26,53.2,stable,SAFE
STU0592,4,SUB3,21,15,6,75.21,53.2,stable,SAFE
STU0592,5,SUB5,19,14,5,75.91,53.2,stable,SAFE
STU0592,6,SUB1,19,14,5,76.41,53.2,stable,SAFE
STU0593,1,SUB3,20,11,9,59.33,78.1,improving,HIGH_RISK
STU0593,2,SUB4,19,11,8,62.54,78.1,improving,HIGH_RISK
STU0593,3,SUB1,23,14,9,64.54,78.1,improving,HIGH_RISK
STU0593,4,SUB5,18,11,7,62.13,78.1,improving,HIGH_RISK
STU0593,5,SUB5,20,13,7,67.92,78.1,improving,WARNING
STU0593,6,SUB4,22,14,8,65.64,78.1,improving,WARNING
STU0594,1,SUB5,22,21,1,97.14,84.8,stable,SAFE
STU0594,2,SUB1,23,21,2,94.23,84.8,stable,SAFE
STU0594,3,SUB2,18,17,1,95.14,84.8,stable,SAFE
STU0594,4,SUB3,19,17,2,91.38,84.8,stable,SAFE
STU0594,5,SUB2,19,18,1,96.3,84.8,stable,SAFE
STU0594,6,SUB5,19,18,1,94.78,84.8,stable,SAFE
STU0595,1,SUB3,22,19,3,87.48,68.0,improving,SAFE
STU0595,2,SUB2,23,20,3,88.13,68.0,improving,SAFE
STU0595,3,SUB3,18,16,2,89.65,68.0,improving,SAFE
STU0595,4,SUB2,23,21,2,92.41,68.0,improving,SAFE
STU0595,5,SUB3,18,16,2,92.87,68.0,improving,SAFE
STU0595,6,SUB2,23,22,1,98.31,68.0,improving,SAFE
STU0596,1,SUB2,22,18,4,85.19,85.7,stable,SAFE
STU0596,2,SUB3,19,15,4,82.78,85.7,stable,SAFE
STU0596,3,SUB4,21,18,3,86.22,85.7,stable,SAFE
STU0596,4,SUB2,22,17,5,80.42,85.7,stable,SAFE
STU0596,5,SUB5,18,14,4,80.73,85.7,stable,SAFE
STU0596,6,SUB4,22,17,5,80.92,85.7,stable,SAFE
STU0597,1,SUB3,24,14,10,61.28,53.3,stable,HIGH_RISK
STU0597,2,SUB2,24,13,11,56.7,53.3,stable,HIGH_RISK
STU0597,3,SUB4,18,10,8,57.47,53.3,stable,HIGH_RISK
STU0597,4,SUB4,19,11,8,61.7,53.3,stable,HIGH_RISK
STU0597,5,SUB1,24,14,10,61.54,53.3,stable,HIGH_RISK
STU0597,6,SUB3,23,13,10,56.88,53.3,stable,HIGH_RISK
STU0598,1,SUB3,22,12,10,58.08,79.4,declining,HIGH_RISK
STU0598,2,SUB1,22,12,10,56.45,79.4,declining,HIGH_RISK
STU0598,3,SUB3,19,10,9,53.57,79.4,declining,HIGH_RISK
STU0598,4,SUB2,21,10,11,51.43,79.4,declining,HIGH_RISK
STU0598,5,SUB5,23,12,11,54.02,79.4,declining,HIGH_RISK
STU0598,6,SUB4,24,12,12,51.14,79.4,declining,HIGH_RISK
STU0599,1,SUB2,23,15,8,67.67,73.8,improving,WARNING
STU0599,2,SUB4,19,13,6,69.11,73.8,improving,WARNING
STU0599,3,SUB1,20,14,6,70.19,73.8,improving,WARNING
STU0599,4,SUB3,23,16,7,73.65,73.8,improving,WARNING
STU0599,5,SUB5,19,14,5,73.95,73.8,improving,WARNING
STU0599,6,SUB2,21,15,6,72.9,73.8,improving,WARNING
